2026.03.01,00:00,5277.9,5278.1,5277.9,5277.9,0
2026.03.01,00:05,5277.9,5278.1,5277.8,5278.0,0
2026.03.01,00:10,5277.9,5278.1,5277.9,5278.0,0
2026.03.01,00:15,5277.9,5278.1,5277.8,5277.9,0
2026.03.01,00:20,5277.9,5278.1,5277.9,5277.9,0
2026.03.01,00:25,5277.9,5278.1,5277.8,5278.0,0
2026.03.01,00:30,5277.9,5278.0,5277.9,5278.0,0
2026.03.01,00:35,5277.9,5278.1,5277.8,5277.9,0
2026.03.01,00:40,5277.9,5278.1,5277.9,5277.9,0
2026.03.01,00:45,5277.9,5278.1,5277.8,5278.0,0
2026.03.01,00:50,5277.9,5278.0,5277.9,5278.0,0
2026.03.01,00:55,5277.9,5278.1,5277.8,5277.9,0
2026.03.01,01:00,5277.9,5278.1,5277.9,5277.9,0
2026.03.01,01:05,5277.9,5278.1,5277.8,5278.0,0
2026.03.01,01:10,5277.9,5278.1,5277.9,5278.0,0
2026.03.01,01:15,5277.9,5278.1,5277.8,5277.9,0
2026.03.01,01:20,5277.9,5278.1,5277.9,5277.9,0
2026.03.01,01:25,5277.9,5278.1,5277.8,5278.0,0
2026.03.01,01:30,5277.9,5278.1,5277.9,5278.0,0
2026.03.01,01:35,5277.9,5278.1,5277.8,5277.9,0
2026.03.01,01:40,5277.9,5278.0,5277.9,5277.9,0
2026.03.01,01:45,5277.9,5278.1,5277.8,5278.0,0
2026.03.01,01:50,5277.9,5278.1,5277.9,5278.0,0
2026.03.01,01:55,5277.9,5278.1,5277.8,5277.9,0
2026.03.01,02:00,5277.9,5278.0,5277.9,5277.9,0
2026.03.01,02:05,5277.9,5278.1,5277.8,5278.0,0
2026.03.01,02:10,5277.9,5278.1,5277.9,5278.0,0
2026.03.01,02:15,5277.9,5278.1,5277.8,5277.9,0
2026.03.01,02:20,5277.9,5278.1,5277.9,5277.9,0
2026.03.01,02:25,5277.9,5278.1,5277.8,5278.0,0
2026.03.01,02:30,5277.9,5278.1,5277.9,5278.0,0
2026.03.01,02:35,5277.9,5278.1,5277.8,5277.9,0
2026.03.01,02:40,5277.9,5278.1,5277.8,5277.9,0
2026.03.01,02:45,5277.9,5278.1,5277.8,5278.0,0
2026.03.01,02:50,5277.9,5278.1,5277.9,5277.9,0
2026.03.01,02:55,5277.9,5278.1,5277.8,5277.9,0
2026.03.01,03:00,5277.9,5278.1,5277.8,5277.9,0
2026.03.01,03:05,5277.9,5278.1,5277.8,5278.0,0
2026.03.01,03:10,5277.9,5278.1,5277.9,5277.9,0
2026.03.01,03:15,5277.9,5278.1,5277.8,5277.9,0
2026.03.01,03:20,5277.9,5278.1,5277.8,5277.9,0
2026.03.01,03:25,5277.9,5278.1,5277.8,5278.0,0
2026.03.01,03:30,5277.9,5278.1,5277.9,5277.9,0
2026.03.01,03:35,5277.9,5278.1,5277.8,5277.9,0
2026.03.01,03:40,5277.9,5278.1,5277.8,5277.9,0
2026.03.01,03:45,5277.9,5278.1,5277.8,5278.0,0
2026.03.01,03:50,5277.9,5278.1,5277.8,5277.9,0
